3.219748840e+002,7.455442101e-004,3.219748840e+002,4.163582926e-004,3.219748840e+002,3.232337767e-004,3.219748840e+002,4.973415635e-004,3.219748840e+002,4.036899481e-004,3.219748840e+002,2.783353848e-004,3.219748840e+002,7.475690451e-003
3.220819702e+002,2.663976338e-004,3.220819702e+002,4.727187115e-005,3.220819702e+002,2.137334923e-005,3.220819702e+002,2.355083552e-006,3.220819702e+002,-4.766007260e-005,3.220819702e+002,-3.052002576e-004,3.220819702e+002,6.925455760e-003
3.221890259e+002,9.122446645e-004,3.221890259e+002,6.325406721e-004,3.221890259e+002,7.389751845e-004,3.221890259e+002,6.264833501e-004,3.221890259e+002,5.783917732e-004,3.221890259e+002,3.470806987e-004,3.221890259e+002,7.763901725e-003
3.222961121e+002,5.177804851e-004,3.222961121e+002,2.159519208e-004,3.222961121e+002,3.159153857e-004,3.222961121e+002,4.470423446e-004,3.222961121e+002,4.155274364e-004,3.222961121e+002,-8.711844566e-005,3.222961121e+002,7.238770369e-003
3.224031982e+002,1.251056441e-003,3.224031982e+002,1.068446087e-003,3.224031982e+002,1.040384988e-003,3.224031982e+002,1.235550502e-003,3.224031982e+002,1.217133133e-003,3.224031982e+002,7.956381887e-004,3.224031982e+002,7.852768525e-003
3.225102844e+002,1.086820630e-004,3.225102844e+002,-1.604427380e-004,3.225102844e+002,-3.962799019e-005,3.225102844e+002,-4.580211680e-005,3.225102844e+002,-5.932537169e-005,3.225102844e+002,-3.047380014e-004,3.225102844e+002,6.617719773e-003
3.226174011e+002,7.830949035e-004,3.226174011e+002,5.360805662e-004,3.226174011e+002,6.601103232e-004,3.226174011e+002,6.610713899e-004,3.226174011e+002,5.173570826e-004,3.226174011e+002,9.573423449e-005,3.226174011e+002,7.481058128e-003
3.227245178e+002,4.848815734e-004,3.227245178e+002,2.415375930e-004,3.227245178e+002,3.494425328e-004,3.227245178e+002,4.019245098e-004,3.227245178e+002,1.882354845e-004,3.227245178e+002,-2.333187149e-005,3.227245178e+002,7.146639749e-003
3.228316345e+002,1.071213512e-003,3.228316345e+002,9.227633127e-004,3.228316345e+002,6.996407174e-004,3.228316345e+002,9.322050610e-004,3.228316345e+002,8.916193037e-004,3.228316345e+002,4.957552301e-004,3.228316345e+002,7.767956704e-003
3.229387512e+002,2.651273098e-004,3.229387512e+002,5.271856571e-005,3.229387512e+002,1.362989569e-004,3.229387512e+002,1.116831772e-004,3.229387512e+002,7.022305363e-005,3.229387512e+002,-3.170104173e-004,3.229387512e+002,6.932148244e-003
3.230458679e+002,6.656131591e-004,3.230458679e+002,3.596779134e-004,3.230458679e+002,5.127376062e-004,3.230458679e+002,5.003366387e-004,3.230458679e+002,5.616502021e-004,3.230458679e+002,1.674399682e-004,3.230458679e+002,7.424346637e-003
3.231530151e+002,2.683388302e-004,3.231530151e+002,2.621803287e-005,3.231530151e+002,6.006584226e-005,3.231530151e+002,1.244902433e-005,3.231530151e+002,2.580369619e-005,3.231530151e+002,-3.795328375e-004,3.231530151e+002,6.908936426e-003
3.232601624e+002,1.442679903e-003,3.232601624e+002,1.123643131e-003,3.232601624e+002,1.143023954e-003,3.232601624e+002,1.057879417e-003,3.232601624e+002,1.168208430e-003,3.232601624e+002,7.069182466e-004,3.232601624e+002,7.954195142e-003
3.233673096e+002,3.658847709e-004,3.233673096e+002,-9.578785830e-005,3.233673096e+002,-3.877050403e-005,3.233673096e+002,4.958705540e-005,3.233673096e+002,1.753409160e-004,3.233673096e+002,-2.987515763e-004,3.233673096e+002,6.960917730e-003
3.234744873e+002,1.191974152e-003,3.234744873e+002,9.431586950e-004,3.234744873e+002,9.239664651e-004,3.234744873e+002,1.156303915e-003,3.234744873e+002,9.348547319e-004,3.234744873e+002,6.540971808e-004,3.234744873e+002,7.634352893e-003
3.235816345e+002,5.259345635e-004,3.235816345e+002,3.639659262e-004,3.235816345e+002,2.076375240e-004,3.235816345e+002,3.095789289e-004,3.235816345e+002,3.224907850e-004,3.235816345e+002,-3.383215153e-005,3.235816345e+002,7.231952157e-003
3.236888123e+002,4.569511511e-004,3.236888123e+002,3.295779170e-004,3.236888123e+002,1.672596845e-004,3.236888123e+002,2.586438495e-004,3.236888123e+002,2.619049628e-004,3.236888123e+002,-1.793059055e-004,3.236888123e+002,7.531943265e-003
3.237959900e+002,3.735855280e-004,3.237959900e+002,2.017912338e-004,3.237959900e+002,2.781378280e-004,3.237959900e+002,2.850732999e-004,3.237959900e+002,2.999212593e-004,3.237959900e+002,-1.562780672e-004,3.237959900e+002,7.188735530e-003
3.239031677e+002,1.113094506e-003,3.239031677e+002,1.084740506e-003,3.239031677e+002,9.930937085e-004,3.239031677e+002,1.093329862e-003,3.239031677e+002,9.320533718e-004,3.239031677e+002,5.977738183e-004,3.239031677e+002,8.110675961e-003
3.240103760e+002,4.300881410e-004,3.240103760e+002,2.969472553e-004,3.240103760e+002,2.607000642e-004,3.240103760e+002,3.518532612e-004,3.240103760e+002,3.319678362e-004,3.240103760e+002,-7.551987801e-005,3.240103760e+002,7.370229810e-003
3.241175842e+002,1.039188704e-003,3.241175842e+002,7.861030172e-004,3.241175842e+002,6.263674586e-004,3.241175842e+002,9.407934267e-004,3.241175842e+002,8.390111034e-004,3.241175842e+002,4.083063686e-004,3.241175842e+002,7.875980809e-003
3.242247925e+002,4.918381092e-005,3.242247925e+002,-2.055425575e-004,3.242247925e+002,-2.845580166e-004,3.242247925e+002,-2.069235052e-004,3.242247925e+002,-1.604980935e-004,3.242247925e+002,-6.467601634e-004,3.242247925e+002,6.786694285e-003
3.243320007e+002,1.306687132e-003,3.243320007e+002,1.067811623e-003,3.243320007e+002,1.074760803e-003,3.243320007e+002,1.048421487e-003,3.243320007e+002,1.138689928e-003,3.243320007e+002,6.721462123e-004,3.243320007e+002,8.022433147e-003
3.244392090e+002,1.256806136e-004,3.244392090e+002,-1.907434344e-004,3.244392090e+002,-2.205151104e-004,3.244392090e+002,-2.735171875e-004,3.244392090e+002,-3.130279656e-004,3.244392090e+002,-6.463740719e-004,3.244392090e+002,6.881416775e-003
3.245464478e+002,1.130512217e-003,3.245464478e+002,8.713805582e-004,3.245464478e+002,8.107128087e-004,3.245464478e+002,1.145964488e-003,3.245464478e+002,9.791030316e-004,3.245464478e+002,5.801849184e-004,3.245464478e+002,8.086231537e-003
3.246536865e+002,6.692618481e-004,3.246536865e+002,3.966013319e-004,3.246536865e+002,5.707155215e-004,3.246536865e+002,4.133328039e-004,3.246536865e+002,5.532384384e-004,3.246536865e+002,8.451005124e-005,3.246536865e+002,7.411878556e-003
3.247609253e+002,1.100868685e-003,3.247609253e+002,7.701974246e-004,3.247609253e+002,7.243460277e-004,3.247609253e+002,8.193846443e-004,3.247609253e+002,9.331353358e-004,3.247609253e+002,3.672824241e-004,3.247609253e+002,7.923658006e-003
3.248681641e+002,2.260071778e-004,3.248681641e+002,-6.628287792e-006,3.248681641e+002,-6.456133997e-005,3.248681641e+002,1.710789911e-005,3.248681641e+002,3.821253631e-005,3.248681641e+002,-2.637293655e-004,3.248681641e+002,7.138273679e-003
3.249754333e+002,1.600814401e-003,3.249754333e+002,1.552688540e-003,3.249754333e+002,1.420682063e-003,3.249754333e+002,1.606810954e-003,3.249754333e+002,1.406401512e-003,3.249754333e+002,1.241039718e-003,3.249754333e+002,8.356196806e-003
3.250827026e+002,6.202642689e-004,3.250827026e+002,2.004961134e-004,3.250827026e+002,2.272248094e-004,3.250827026e+002,2.981715079e-004,3.250827026e+002,4.299292341e-004,3.250827026e+002,3.320543692e-005,3.250827026e+002,7.556203287e-003
3.251899719e+002,1.425067312e-003,3.251899719e+002,1.344938064e-003,3.251899719e+002,1.128243515e-003,3.251899719e+002,1.418806612e-003,3.251899719e+002,1.337289810e-003,3.251899719e+002,9.479635628e-004,3.251899719e+002,8.173237555e-003
3.252972412e+002,3.458572246e-005,3.252972412e+002,-3.353300272e-004,3.252972412e+002,-3.889618092e-004,3.252972412e+002,-3.326108272e-004,3.252972412e+002,-2.096901735e-004,3.252972412e+002,-6.839402486e-004,3.252972412e+002,6.931259297e-003
3.254045105e+002,4.146315332e-004,3.254045105e+002,6.491846580e-005,3.254045105e+002,2.080741833e-004,3.254045105e+002,3.691030142e-004,3.254045105e+002,2.038805396e-004,3.254045105e+002,-9.290965681e-005,3.254045105e+002,7.036485709e-003
3.255118103e+002,1.385405194e-004,3.255118103e+002,-1.887987310e-004,3.255118103e+002,2.933962969e-005,3.255118103e+002,7.212674245e-005,3.255118103e+002,-1.761254498e-005,3.255118103e+002,-4.229001352e-004,3.255118103e+002,7.179326378e-003
3.256191101e+002,6.342664710e-004,3.256191101e+002,5.717165768e-004,3.256191101e+002,3.610407875e-004,3.256191101e+002,4.997013020e-004,3.256191101e+002,4.606135772e-004,3.256191101e+002,1.132998150e-004,3.256191101e+002,7.562014740e-003
3.257264099e+002,4.169865570e-004,3.257264099e+002,2.140055149e-004,3.257264099e+002,1.244692976e-004,3.257264099e+002,3.331897315e-004,3.257264099e+002,3.493646509e-004,3.257264099e+002,-1.309275103e-004,3.257264099e+002,7.175005041e-003
3.258337402e+002,5.601078738e-004,3.258337402e+002,3.160654451e-004,3.258337402e+002,3.017146955e-004,3.258337402e+002,4.517852794e-004,3.258337402e+002,3.762337437e-004,3.258337402e+002,1.823120838e-004,3.258337402e+002,7.495227735e-003
3.259410400e+002,2.208769583e-004,3.259410400e+002,1.837091841e-004,3.259410400e+002,1.629402832e-004,3.259410400e+002,1.935411274e-004,3.259410400e+002,1.974671613e-004,3.259410400e+002,-2.480110561e-004,3.259410400e+002,7.450326346e-003
3.260483704e+002,9.992383420e-004,3.260483704e+002,5.090236082e-004,3.260483704e+002,6.319757667e-004,3.260483704e+002,6.692248280e-004,3.260483704e+002,6.176991737e-004,3.260483704e+002,3.301220422e-004,3.260483704e+002,7.938254625e-003
3.261557007e+002,1.133873739e-004,3.261557007e+002,-5.743553402e-007,3.261557007e+002,6.521296746e-005,3.261557007e+002,-6.191423745e-005,3.261557007e+002,4.597560837e-005,3.261557007e+002,-4.848216486e-004,3.261557007e+002,6.993305404e-003
3.262630310e+002,4.698503762e-004,3.262630310e+002,1.241920254e-004,3.262630310e+002,1.386106942e-005,3.262630310e+002,1.974214392e-004,3.262630310e+002,2.612565877e-004,3.262630310e+002,-1.978014334e-004,3.262630310e+002,7.350439671e-003
3.263703918e+002,7.399288588e-004,3.263703918e+002,5.564879393e-004,3.263703918e+002,4.362399050e-004,3.263703918e+002,4.251471546e-004,3.263703918e+002,4.586952564e-004,3.263703918e+002,5.770080679e-005,3.263703918e+002,7.475466933e-003
3.264777527e+002,1.054888126e-003,3.264777527e+002,6.905526971e-004,3.264777527e+002,6.663533859e-004,3.264777527e+002,8.750536363e-004,3.264777527e+002,9.374039946e-004,3.264777527e+002,5.122699076e-004,3.264777527e+002,7.745624054e-003
3.265851135e+002,2.786739205e-004,3.265851135e+002,6.685614790e-005,3.265851135e+002,-5.465030699e-005,3.265851135e+002,2.895987418e-004,3.265851135e+002,3.768540046e-004,3.265851135e+002,-1.810147805e-004,3.265851135e+002,7.266275119e-003
3.266924744e+002,5.789994611e-004,3.266924744e+002,3.755690705e-004,3.266924744e+002,4.925312824e-004,3.266924744e+002,3.192275763e-004,3.266924744e+002,3.669823927e-004,3.266924744e+002,1.756416750e-004,3.266924744e+002,7.615905721e-003
