3.230458679e+002;2.978386765e-004;3.230458679e+002;4.251145001e-004;3.230458679e+002;5.325284437e-004;3.230458679e+002;2.268584940e-004;3.230458679e+002;4.114946350e-004;3.230458679e+002;1.001628116e-003;3.230458679e+002;6.392866635e-005
3.231530151e+002;-1.421340421e-004;3.231530151e+002;-2.409279296e-005;3.231530151e+002;-2.237242916e-005;3.231530151e+002;-5.890210377e-005;3.231530151e+002;1.723985588e-005;3.231530151e+002;4.477758484e-004;3.231530151e+002;-3.728552547e-004
3.232601624e+002;1.041841693e-003;3.232601624e+002;1.194256707e-003;3.232601624e+002;1.137308893e-003;3.232601624e+002;9.596301243e-004;3.232601624e+002;1.159978681e-003;3.232601624e+002;1.655610511e-003;3.232601624e+002;7.974123000e-004
3.233673096e+002;-6.154509174e-005;3.233673096e+002;-1.287230261e-004;3.233673096e+002;1.174937934e-004;3.233673096e+002;-1.703870512e-004;3.233673096e+002;1.087904166e-004;3.233673096e+002;3.566473897e-004;3.233673096e+002;-3.687610151e-004
3.234744873e+002;8.263631607e-004;3.234744873e+002;8.322559297e-004;3.234744873e+002;1.038901741e-003;3.234744873e+002;6.380333798e-004;3.234744873e+002;9.933131514e-004;3.234744873e+002;1.390688587e-003;3.234744873e+002;6.023120950e-004
3.235816345e+002;1.193684220e-004;3.235816345e+002;1.415279403e-004;3.235816345e+002;4.109337751e-004;3.235816345e+002;1.735762489e-004;3.235816345e+002;3.446455521e-004;3.235816345e+002;8.359732456e-004;3.235816345e+002;-1.283522142e-004
3.236888123e+002;3.318417839e-006;3.236888123e+002;2.955845848e-004;3.236888123e+002;3.177026520e-004;3.236888123e+002;4.249904180e-007;3.236888123e+002;4.662669962e-004;3.236888123e+002;7.891549030e-004;3.236888123e+002;-1.582257973e-004
3.237959900e+002;1.040295774e-005;3.237959900e+002;1.219556452e-005;3.237959900e+002;3.138284956e-004;3.237959900e+002;1.978479850e-004;3.237959900e+002;3.253452014e-004;3.237959900e+002;5.751578137e-004;3.237959900e+002;-7.572797767e-005
3.239031677e+002;6.566707161e-004;3.239031677e+002;8.619079017e-004;3.239031677e+002;9.368314641e-004;3.239031677e+002;6.498383591e-004;3.239031677e+002;9.890116053e-004;3.239031677e+002;1.382753369e-003;3.239031677e+002;5.806179252e-004
3.240103760e+002;2.003427217e-004;3.240103760e+002;1.793656411e-004;3.240103760e+002;9.856926044e-005;3.240103760e+002;4.574518971e-005;3.240103760e+002;2.778603521e-004;3.240103760e+002;7.225422305e-004;3.240103760e+002;-1.784123451e-004
3.241175842e+002;6.802742137e-004;3.241175842e+002;6.779761170e-004;3.241175842e+002;7.117351633e-004;3.241175842e+002;5.518827238e-004;3.241175842e+002;8.463111590e-004;3.241175842e+002;1.236005453e-003;3.241175842e+002;4.343385517e-004
3.242247925e+002;-3.949537058e-004;3.242247925e+002;-2.452127810e-004;3.242247925e+002;-1.966267009e-004;3.242247925e+002;-4.101399682e-004;3.242247925e+002;-2.586250775e-004;3.242247925e+002;1.489048445e-004;3.242247925e+002;-6.160209305e-004
3.243320007e+002;8.716958691e-004;3.243320007e+002;9.407184552e-004;3.243320007e+002;1.120774541e-003;3.243320007e+002;8.197830175e-004;3.243320007e+002;1.068910933e-003;3.243320007e+002;1.495352597e-003;3.243320007e+002;7.213512436e-004
3.244392090e+002;-5.445120041e-004;3.244392090e+002;-3.470276133e-004;3.244392090e+002;-2.563426096e-004;3.244392090e+002;-3.974767169e-004;3.244392090e+002;-1.449619449e-004;3.244392090e+002;2.698774624e-004;3.244392090e+002;-6.233378663e-004
3.245464478e+002;7.432407583e-004;3.245464478e+002;6.419417914e-004;3.245464478e+002;8.908974705e-004;3.245464478e+002;5.937800743e-004;3.245464478e+002;1.004031161e-003;3.245464478e+002;1.384708215e-003;3.245464478e+002;4.375577555e-004
3.246536865e+002;3.494785633e-004;3.246536865e+002;3.622019722e-004;3.246536865e+002;4.190671316e-004;3.246536865e+002;3.587660613e-004;3.246536865e+002;4.720886936e-004;3.246536865e+002;9.281649836e-004;3.246536865e+002;1.754337864e-004
3.247609253e+002;5.636399728e-004;3.247609253e+002;7.467279211e-004;3.247609253e+002;7.104237447e-004;3.247609253e+002;5.939787952e-004;3.247609253e+002;7.877179305e-004;3.247609253e+002;1.110109733e-003;3.247609253e+002;3.752392076e-004
3.248681641e+002;-2.168776409e-004;3.248681641e+002;-4.554122370e-006;3.248681641e+002;1.346278295e-004;3.248681641e+002;-9.841290739e-005;3.248681641e+002;6.794404908e-005;3.248681641e+002;4.354925768e-004;3.248681641e+002;-3.496301360e-004
3.249754333e+002;1.340925694e-003;3.249754333e+002;1.356030349e-003;3.249754333e+002;1.454419806e-003;3.249754333e+002;1.337542897e-003;3.249754333e+002;1.182573382e-003;3.249754333e+002;2.121166093e-003;3.249754333e+002;1.196122146e-003
3.250827026e+002;5.468502422e-005;3.250827026e+002;2.139369317e-004;3.250827026e+002;3.971777624e-004;3.250827026e+002;1.024439916e-004;3.250827026e+002;3.137487511e-004;3.250827026e+002;7.820813917e-004;3.250827026e+002;-2.359676291e-004
3.251899719e+002;1.133178477e-003;3.251899719e+002;1.188253635e-003;3.251899719e+002;1.377696637e-003;3.251899719e+002;1.003465382e-003;3.251899719e+002;1.328009763e-003;3.251899719e+002;1.845094375e-003;3.251899719e+002;9.131878614e-004
3.252972412e+002;-5.128812627e-004;3.252972412e+002;-4.352822725e-004;3.252972412e+002;-3.195110767e-004;3.252972412e+002;-5.800802028e-004;3.252972412e+002;-1.928662678e-004;3.252972412e+002;2.827481367e-004;3.252972412e+002;-7.234684308e-004
3.254045105e+002;9.144573414e-005;3.254045105e+002;1.507453271e-004;3.254045105e+002;1.666768658e-004;3.254045105e+002;-7.135525811e-005;3.254045105e+002;2.885901195e-004;3.254045105e+002;6.258259527e-004;3.254045105e+002;-1.856921735e-004
3.255118103e+002;-2.705683291e-004;3.255118103e+002;-1.770469680e-004;3.255118103e+002;-2.217087422e-005;3.255118103e+002;-2.159340511e-004;3.255118103e+002;4.175390859e-005;3.255118103e+002;4.131867900e-004;3.255118103e+002;-3.700758680e-004
3.256191101e+002;3.028008505e-004;3.256191101e+002;3.563683422e-004;3.256191101e+002;4.990128218e-004;3.256191101e+002;2.569077478e-004;3.256191101e+002;5.120481364e-004;3.256191101e+002;1.037930720e-003;3.256191101e+002;1.281586738e-004
3.257264099e+002;4.755835835e-005;3.257264099e+002;3.349137114e-005;3.257264099e+002;2.040415566e-004;3.257264099e+002;-4.578951484e-005;3.257264099e+002;3.012752277e-004;3.257264099e+002;5.581856240e-004;3.257264099e+002;-1.126487841e-004
3.258337402e+002;2.222290786e-004;3.258337402e+002;2.280688204e-004;3.258337402e+002;4.319715372e-004;3.258337402e+002;1.342442847e-004;3.258337402e+002;4.269843921e-004;3.258337402e+002;7.513305172e-004;3.258337402e+002;-6.131100236e-005
3.259410400e+002;-1.597610208e-005;3.259410400e+002;-9.328768647e-005;3.259410400e+002;1.731323428e-004;3.259410400e+002;-4.558014916e-005;3.259410400e+002;1.197117817e-004;3.259410400e+002;4.906970426e-004;3.259410400e+002;-3.820768616e-004
3.260483704e+002;4.654482764e-004;3.260483704e+002;3.407021577e-004;3.260483704e+002;6.715495838e-004;3.260483704e+002;4.812078550e-004;3.260483704e+002;7.069142885e-004;3.260483704e+002;1.122992369e-003;3.260483704e+002;1.589220774e-004
3.261557007e+002;-2.490945335e-004;3.261557007e+002;-1.626896119e-004;3.261557007e+002;-5.162531306e-005;3.261557007e+002;-2.432059700e-004;3.261557007e+002;-2.032131306e-004;3.261557007e+002;3.644071694e-004;3.261557007e+002;-3.040845331e-004
3.262630310e+002;-6.820380804e-005;3.262630310e+002;4.680835900e-006;3.262630310e+002;9.750063327e-005;3.262630310e+002;4.925655958e-006;3.262630310e+002;1.854801376e-004;3.262630310e+002;4.989028675e-004;3.262630310e+002;-3.163179790e-004
3.263703918e+002;3.956277214e-004;3.263703918e+002;4.272736551e-004;3.263703918e+002;4.257426772e-004;3.263703918e+002;1.924755779e-004;3.263703918e+002;4.991650931e-004;3.263703918e+002;9.708993603e-004;3.263703918e+002;-2.178868635e-005
3.264777527e+002;7.432457060e-004;3.264777527e+002;6.801607087e-004;3.264777527e+002;8.670188836e-004;3.264777527e+002;6.001989241e-004;3.264777527e+002;8.317179163e-004;3.264777527e+002;1.388544682e-003;3.264777527e+002;3.874669492e-004
3.265851135e+002;-4.821450784e-005;3.265851135e+002;1.299500000e-004;3.265851135e+002;1.937545021e-004;3.265851135e+002;-6.856306572e-005;3.265851135e+002;1.631317864e-004;3.265851135e+002;6.198756164e-004;3.265851135e+002;-2.869202581e-004
3.266924744e+002;1.404182985e-004;3.266924744e+002;3.004847968e-004;3.266924744e+002;3.726982977e-004;3.266924744e+002;1.778449223e-004;3.266924744e+002;4.537816276e-004;3.266924744e+002;9.509400697e-004;3.266924744e+002;5.445916395e-005
3.267998352e+002;2.112936199e-004;3.267998352e+002;3.372757928e-004;3.267998352e+002;2.261985355e-004;3.267998352e+002;2.405678970e-004;3.267998352e+002;3.985789372e-004;3.267998352e+002;7.367322687e-004;3.267998352e+002;-1.060164432e-004
3.269072266e+002;6.789799081e-004;3.269072266e+002;9.830601048e-004;3.269072266e+002;8.825006662e-004;3.269072266e+002;7.029461558e-004;3.269072266e+002;1.070431550e-003;3.269072266e+002;1.463338151e-003;3.269072266e+002;4.315373080e-004
3.270146179e+002;2.920783008e-004;3.270146179e+002;2.102970466e-004;3.270146179e+002;5.165846669e-004;3.270146179e+002;3.500418097e-005;3.270146179e+002;3.934203705e-004;3.270146179e+002;7.156791980e-004;3.270146179e+002;-1.964379589e-005
3.271220093e+002;6.796406233e-004;3.271220093e+002;9.239669889e-004;3.271220093e+002;9.508069488e-004;3.271220093e+002;6.880860892e-004;3.271220093e+002;9.410970961e-004;3.271220093e+002;1.285399310e-003;3.271220093e+002;3.412685473e-004
3.272294006e+002;4.392754054e-004;3.272294006e+002;4.381990002e-004;3.272294006e+002;6.968767266e-004;3.272294006e+002;3.350872721e-004;3.272294006e+002;6.755120703e-004;3.272294006e+002;9.373722714e-004;3.272294006e+002;2.154090034e-004
3.273368225e+002;1.237580203e-003;3.273368225e+002;1.293497393e-003;3.273368225e+002;1.363944262e-003;3.273368225e+002;1.123330789e-003;3.273368225e+002;1.403637463e-003;3.273368225e+002;1.851093024e-003;3.273368225e+002;1.106737414e-003
3.274442139e+002;6.929723895e-004;3.274442139e+002;6.908960640e-004;3.274442139e+002;9.263174143e-004;3.274442139e+002;6.118266028e-004;3.274442139e+002;8.506507147e-004;3.274442139e+002;1.235151198e-003;3.274442139e+002;3.844822932e-004
3.275516357e+002;5.689765676e-004;3.275516357e+002;6.530782557e-004;3.275516357e+002;7.905540988e-004;3.275516357e+002;4.871930578e-004;3.275516357e+002;9.101118776e-004;3.275516357e+002;1.257287338e-003;3.275516357e+002;3.167761315e-004
3.276590881e+002;-7.355360867e-005;3.276590881e+002;-1.514928299e-004;3.276590881e+002;-8.126322064e-005;3.276590881e+002;-2.937095705e-004;3.276590881e+002;-1.326899510e-004;3.276590881e+002;3.068126680e-004;3.276590881e+002;-4.035669554e-004
3.277665100e+002;8.863033145e-004;3.277665100e+002;7.446403033e-004;3.277665100e+002;9.177663596e-004;3.277665100e+002;7.252654759e-004;3.277665100e+002;9.913530666e-004;3.277665100e+002;1.401238726e-003;3.277665100e+002;5.890266038e-004
3.278739624e+002;3.337474482e-004;3.278739624e+002;3.800181730e-004;3.278739624e+002;4.418645985e-004;3.278739624e+002;1.935429900e-004;3.278739624e+002;4.961474333e-004;3.278739624e+002;9.953632252e-004;3.278739624e+002;1.692134683e-004
3.279814148e+002;3.608644183e-004;3.279814148e+002;3.522793413e-004;3.279814148e+002;5.916417576e-004;3.279814148e+002;1.591454929e-004;3.279814148e+002;6.312890328e-004;3.279814148e+002;8.596017142e-004;3.279814148e+002;3.729329183e-005
3.280888672e+002;1.691914513e-004;3.280888672e+002;2.568882483e-004;3.280888672e+002;1.986426214e-004;3.280888672e+002;1.303926983e-004;3.280888672e+002;3.914947738e-004;3.280888672e+002;6.056358689e-004;3.280888672e+002;-1.551923051e-004
3.281963196e+002;2.050784678e-004;3.281963196e+002;2.040816762e-004;3.281963196e+002;4.289957287e-004;3.281963196e+002;1.063068266e-004;3.281963196e+002;2.438999072e-004;3.281963196e+002;8.974299999e-004;3.281963196e+002;-1.105210249e-004
3.283038025e+002;-1.447003160e-004;3.283038025e+002;4.097804413e-005;3.283038025e+002;5.088528724e-006;3.283038025e+002;-2.103840816e-004;3.283038025e+002;2.839694935e-005;3.283038025e+002;5.489515024e-004;3.283038025e+002;-5.550211645e-004
3.284112854e+002;4.678208206e-004;3.284112854e+002;5.475893850e-004;3.284112854e+002;6.717494689e-004;3.284112854e+002;3.192023723e-004;3.284112854e+002;7.416981971e-004;3.284112854e+002;1.058791298e-003;3.284112854e+002;2.418250660e-004
3.285187683e+002;7.333243266e-004;3.285187683e+002;7.527642301e-004;3.285187683e+002;9.482496534e-004;3.285187683e+002;7.033431903e-004;3.285187683e+002;9.911105735e-004;3.285187683e+002;1.393260318e-003;3.285187683e+002;4.300116270e-004
3.286262512e+002;1.204692177e-003;3.286262512e+002;1.132167643e-003;3.286262512e+002;1.105315750e-003;3.286262512e+002;1.010778244e-003;3.286262512e+002;1.094683073e-003;3.286262512e+002;1.722425804e-003;3.286262512e+002;7.935236790e-004
3.287337341e+002;1.898215414e-004;3.287337341e+002;1.430321572e-004;3.287337341e+002;1.544266270e-004;3.287337341e+002;1.267381012e-004;3.287337341e+002;4.613299971e-004;3.287337341e+002;7.429702673e-004;3.287337341e+002;-9.697926725e-005
3.288412476e+002;5.374524044e-004;3.288412476e+002;6.432048976e-004;3.288412476e+002;6.865878822e-004;3.288412476e+002;4.822886549e-004;3.288412476e+002;6.116993609e-004;3.288412476e+002;1.173310680e-003;3.288412476e+002;3.083916963e-004
3.289487610e+002;-2.804754185e-004;3.289487610e+002;-3.079418966e-004;3.289487610e+002;-2.550487989e-004;3.289487610e+002;-4.544219410e-004;3.289487610e+002;-8.691042603e-005;3.289487610e+002;2.915736113e-004;3.289487610e+002;-6.985093351e-004
3.290562744e+002;3.221576917e-004;3.290562744e+002;5.306405365e-004;3.290562744e+002;4.902243963e-004;3.290562744e+002;3.297343792e-004;3.290562744e+002;7.232293137e-004;3.290562744e+002;8.636819548e-004;3.290562744e+002;1.161589898e-004
3.291638184e+002;-6.583026698e-005;3.291638184e+002;1.400338951e-004;3.291638184e+002;3.116889275e-004;3.291638184e+002;-1.645911980e-004;3.291638184e+002;2.845356066e-004;3.291638184e+002;5.498020328e-004;3.291638184e+002;-1.999000233e-004
3.292713318e+002;8.379836800e-004;3.292713318e+002;7.521186490e-004;3.292713318e+002;9.920723969e-004;3.292713318e+002;7.373064873e-004;3.292713318e+002;1.144961803e-003;3.292713318e+002;1.548609347e-003;3.292713318e+002;5.024551065e-004
3.293788757e+002;1.423379290e-004;3.293788757e+002;2.240423491e-004;3.293788757e+002;3.413318773e-004;3.293788757e+002;1.243562729e-004;3.293788757e+002;3.208154230e-004;3.293788757e+002;6.327431765e-004;3.293788757e+002;-2.519345144e-004
3.294864197e+002;9.183218353e-004;3.294864197e+002;9.583542123e-004;3.294864197e+002;9.882026352e-004;3.294864197e+002;7.656480884e-004;3.294864197e+002;1.166447415e-003;3.294864197e+002;1.624031574e-003;3.294864197e+002;6.534122513e-004
3.295939636e+002;-1.348061342e-004;3.295939636e+002;-4.193486166e-005;3.295939636e+002;1.507357083e-004;3.295939636e+002;-1.055022221e-005;3.295939636e+002;7.525898400e-005;3.295939636e+002;5.150136421e-004;3.295939636e+002;-3.416679392e-004
3.297015381e+002;4.774623376e-004;3.297015381e+002;4.962706589e-004;3.297015381e+002;7.009520195e-004;3.297015381e+002;3.774123907e-004;3.297015381e+002;7.436432061e-004;3.297015381e+002;1.173702767e-003;3.297015381e+002;2.044569119e-004
3.298091125e+002;-1.071010847e-004;3.298091125e+002;-1.852364658e-004;3.298091125e+002;1.655967644e-004;3.298091125e+002;-1.499805658e-004;3.298091125e+002;-3.818839104e-005;3.298091125e+002;5.029567401e-004;3.298091125e+002;-3.624970268e-004
3.299166565e+002;8.536239038e-004;3.299166565e+002;8.848487632e-004;3.299166565e+002;9.495363338e-004;3.299166565e+002;8.329006378e-004;3.299166565e+002;1.150547061e-003;3.299166565e+002;1.521098427e-003;3.299166565e+002;5.982337170e-004
3.300242615e+002;3.322159173e-004;3.300242615e+002;4.055781174e-004;3.300242615e+002;5.568118067e-004;3.300242615e+002;2.882452391e-004;3.300242615e+002;5.921756965e-004;3.300242615e+002;8.604737232e-004;3.300242615e+002;1.122546018e-004
3.301318359e+002;6.110879476e-004;3.301318359e+002;5.228735972e-004;3.301318359e+002;7.349011721e-004;3.301318359e+002;3.888605861e-004;3.301318359e+002;8.759832126e-004;3.301318359e+002;1.249133376e-003;3.301318359e+002;2.252993145e-004
3.302394409e+002;2.091649367e-004;3.302394409e+002;1.415523438e-004;3.302394409e+002;2.216457651e-004;3.302394409e+002;1.054637833e-004;3.302394409e+002;2.426400315e-004;3.302394409e+002;6.709728041e-004;3.302394409e+002;-1.725668990e-004
3.303470459e+002;6.783711724e-004;3.303470459e+002;8.606261108e-004;3.303470459e+002;8.476949879e-004;3.303470459e+002;6.938800216e-004;3.303470459e+002;9.954090929e-004;3.303470459e+002;1.268240740e-003;3.303470459e+002;3.851141373e-004
3.304546509e+002;2.903621644e-004;3.304546509e+002;2.609937510e-004;3.304546509e+002;3.617406473e-004;3.304546509e+002;7.838576857e-005;3.304546509e+002;5.636081914e-004;3.304546509e+002;7.442495553e-004;3.304546509e+002;-7.217100119e-006
3.305622559e+002;3.412821097e-004;3.305622559e+002;4.807889636e-004;3.305622559e+002;6.594941369e-004;3.305622559e+002;2.882723056e-004;3.305622559e+002;6.138781318e-004;3.305622559e+002;1.049974118e-003;3.305622559e+002;1.891538122e-004
3.306698608e+002;-8.411528688e-005;3.306698608e+002;-8.551975770e-005;3.306698608e+002;2.019162057e-004;3.306698608e+002;-2.105677268e-004;3.306698608e+002;9.630155546e-005;3.306698608e+002;5.472215707e-004;3.306698608e+002;-4.761486780e-004
3.307774963e+002;5.580823636e-004;3.307774963e+002;7.570912712e-004;3.307774963e+002;7.817485020e-004;3.307774963e+002;5.136561231e-004;3.307774963e+002;8.100220584e-004;3.307774963e+002;1.338063623e-003;3.307774963e+002;3.193959419e-004
3.308851318e+002;2.243463678e-004;3.308851318e+002;3.922540345e-004;3.308851318e+002;4.012502905e-004;3.308851318e+002;3.604974481e-004;3.308851318e+002;4.767730716e-004;3.308851318e+002;7.582273684e-004;3.308851318e+002;9.959717136e-005
3.309927673e+002;4.787699727e-004;3.309927673e+002;5.245943903e-004;3.309927673e+002;5.445629358e-004;3.309927673e+002;3.451891826e-004;3.309927673e+002;5.515721277e-004;3.309927673e+002;1.105843345e-003;3.309927673e+002;2.386159613e-004
3.311004333e+002;6.457313430e-005;3.311004333e+002;-2.778857015e-005;3.311004333e+002;2.201684838e-004;3.311004333e+002;7.734965038e-005;3.311004333e+002;1.729888027e-004;3.311004333e+002;5.818143254e-004;3.311004333e+002;-3.079407325e-004
3.312080688e+002;5.593291717e-004;3.312080688e+002;8.443048573e-004;3.312080688e+002;8.238364826e-004;3.312080688e+002;6.425195024e-004;3.312080688e+002;8.948967443e-004;3.312080688e+002;1.333552762e-003;3.312080688e+002;2.781294170e-004
3.313157349e+002;-4.303969617e-004;3.313157349e+002;-2.711599809e-004;3.313157349e+002;-2.361439692e-004;3.313157349e+002;-4.118890211e-004;3.313157349e+002;3.936864232e-005;3.313157349e+002;1.317102433e-004;3.313157349e+002;-5.674486747e-004
3.314234009e+002;7.602117257e-004;3.314234009e+002;7.729537901e-004;3.314234009e+002;9.417677647e-004;3.314234009e+002;7.027045358e-004;3.314234009e+002;1.030015876e-003;3.314234009e+002;1.239862875e-003;3.314234009e+002;4.229364858e-004
3.315310974e+002;-2.834418556e-004;3.315310974e+002;-2.715931914e-004;3.315310974e+002;-1.710427168e-004;3.315310974e+002;-4.380670725e-004;3.315310974e+002;-2.789516839e-005;3.315310974e+002;3.375429660e-004;3.315310974e+002;-6.153753493e-004
3.316387634e+002;5.242565530e-004;3.316387634e+002;8.112031501e-004;3.316387634e+002;8.339626365e-004;3.316387634e+002;5.228579394e-004;3.316387634e+002;7.554547046e-004;3.316387634e+002;1.316811657e-003;3.316387634e+002;2.837173233e-004
3.317464600e+002;-2.099750709e-004;3.317464600e+002;4.247476227e-006;3.317464600e+002;2.173539833e-004;3.317464600e+002;-2.108113549e-004;3.317464600e+002;2.972004404e-005;3.317464600e+002;5.527911708e-004;3.317464600e+002;-2.881719556e-004
3.318541565e+002;1.466269023e-004;3.318541565e+002;2.470302279e-004;3.318541565e+002;3.980313777e-004;3.318541565e+002;-6.535288412e-005;3.318541565e+002;3.833222436e-004;3.318541565e+002;6.701175007e-004;3.318541565e+002;-2.030162022e-006
3.319618530e+002;1.428732594e-005;3.319618530e+002;6.890241639e-005;3.319618530e+002;-1.572980000e-005;3.319618530e+002;-3.095638021e-005;3.319618530e+002;1.925780089e-004;3.319618530e+002;6.877653068e-004;3.319618530e+002;-2.390008594e-004
3.320695801e+002;4.310722579e-004;3.320695801e+002;3.569977998e-004;3.320695801e+002;7.256778190e-004;3.320695801e+002;2.700423647e-004;3.320695801e+002;4.299658758e-004;3.320695801e+002;9.356559603e-004;3.320695801e+002;1.378410816e-004
3.321772766e+002;1.623100979e-004;3.321772766e+002;3.800321720e-004;3.321772766e+002;4.663827422e-004;3.321772766e+002;1.127548239e-004;3.321772766e+002;5.691760452e-004;3.321772766e+002;9.758537635e-004;3.321772766e+002;-7.047169106e-007
3.322850037e+002;1.006792445e-004;3.322850037e+002;1.662336435e-004;3.322850037e+002;3.780835832e-004;3.322850037e+002;1.967492426e-004;3.322850037e+002;3.859278513e-004;3.322850037e+002;8.348905831e-004;3.322850037e+002;2.763642806e-005
3.323927307e+002;5.333786248e-004;3.323927307e+002;6.043061730e-004;3.323927307e+002;7.349268999e-004;3.323927307e+002;5.188163486e-004;3.323927307e+002;6.729407469e-004;3.323927307e+002;1.110343146e-003;3.323927307e+002;3.275645140e-004
3.325004578e+002;5.174491089e-004;3.325004578e+002;5.875753122e-004;3.325004578e+002;7.289079949e-004;3.325004578e+002;4.992290051e-004;3.325004578e+002;7.625375292e-004;3.325004578e+002;1.236238051e-003;3.325004578e+002;2.347136760e-004
3.326082153e+002;-3.739166132e-004;3.326082153e+002;-3.425109608e-004;3.326082153e+002;-2.037237718e-004;3.326082153e+002;-4.299396242e-004;3.326082153e+002;-3.189922136e-004;3.326082153e+002;2.178594004e-004;3.326082153e+002;-6.358007668e-004
3.327159729e+002;8.164846222e-004;3.327159729e+002;9.046449559e-004;3.327159729e+002;8.730602567e-004;3.327159729e+002;7.976293564e-004;3.327159729e+002;9.673121385e-004;3.327159729e+002;1.458792016e-003;3.327159729e+002;5.189722287e-004
3.328237305e+002;-1.180425243e-004;3.328237305e+002;3.218995334e-005;3.328237305e+002;1.219562273e-005;3.328237305e+002;-2.924067085e-004;3.328237305e+002;-1.674502869e-006;3.328237305e+002;4.673056828e-004;3.328237305e+002;-3.839983838e-004
3.329314880e+002;9.731139289e-004;3.329314880e+002;1.026891638e-003;3.329314880e+002;1.234206953e-003;3.329314880e+002;8.891971083e-004;3.329314880e+002;1.217806945e-003;3.329314880e+002;1.445058733e-003;3.329314880e+002;6.553785643e-004
3.330392456e+002;1.084168616e-005;3.330392456e+002;3.710086457e-005;3.330392456e+002;1.613110653e-004;3.330392456e+002;-3.484843910e-005;3.330392456e+002;1.781872852e-004;3.330392456e+002;5.927648162e-004;3.330392456e+002;-1.706828916e-004
3.331470337e+002;9.528998635e-004;3.331470337e+002;1.064087497e-003;3.331470337e+002;1.120975823e-003;3.331470337e+002;9.072331013e-004;3.331470337e+002;1.212451374e-003;3.331470337e+002;1.613085042e-003;3.331470337e+002;7.763287285e-004
3.332548218e+002;5.771782598e-004;3.332548218e+002;6.101254839e-004;3.332548218e+002;7.164464914e-004;3.332548218e+002;5.619761068e-004;3.332548218e+002;9.934909176e-004;3.332548218e+002;1.433661091e-003;3.332548218e+002;3.964903881e-004
3.333626099e+002;6.196785835e-004;3.333626099e+002;6.668110145e-004;3.333626099e+002;7.982848911e-004;3.333626099e+002;4.768977233e-004;3.333626099e+002;7.923967205e-004;3.333626099e+002;1.237485558e-003;3.333626099e+002;3.211308212e-004
3.334703979e+002;-6.495973503e-005;3.334703979e+002;-1.618104434e-004;3.334703979e+002;6.741816469e-005;3.334703979e+002;-2.649112721e-004;3.334703979e+002;-1.118666114e-004;3.334703979e+002;4.271399812e-004;3.334703979e+002;-4.518805363e-004
3.335782166e+002;5.780013744e-004;3.335782166e+002;5.458528176e-004;3.335782166e+002;6.801242707e-004;3.335782166e+002;3.613281297e-004;3.335782166e+002;6.707850844e-004;3.335782166e+002;1.086913049e-003;3.335782166e+002;2.843865077e-004
